Spotify ID,Artist IDs,Track Name,Artist Name(s),Duration (ms),Popularity,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
42iATJYN5S908wQMReeDkV,5cbutZUQE7SUCA6MsEMbBv,The More I See You - Rudy Van Gelder Edition,Hank Mobley,407533,41,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.656,0.285,8,-13.205,1,0.0478,0.875,0.00317,0.0908,0.612,80.197,4
0XvBHrc9D2HBkXUxJbUYF2,6ykfXAed2KOLOMI3R0TZdz,Hi-Fly - Live,Art Blakey & The Jazz Messengers,480000,7,"bebop,hard bop,jazz,jazz drums,jazz fusion",0.602,0.456,0,-11.818,1,0.1,0.837,0.00873,0.479,0.454,109.692,4
78DXI2y5wYjNm2W5cDAUSA,4PNIQCDBeVCSSqKUhvkP8Y,"Filthy McNasty - Live At Village Gate Club, New York, 1961 / Remastered 2006 / Rudy Van Gelder Edition",Horace Silver Quintet,662026,14,"bebop,hard bop,jazz,soul jazz",0.509,0.703,5,-9.907,0,0.164,0.66,0.000376,0.867,0.736,99.457,4
553dsFybfks8AOaQsCki2J,3ZUZYvTkSr7kJQyAXVpqaL,Kimyas - Live,Donald Byrd,721400,1,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.548,0.384,8,-14.144,1,0.0529,0.442,0.00000332,0.662,0.502,136.595,4
1t4erOjL46a5mqUcoBBMhr,4JgvfZeCWGzEPGR6yVaXuX,Talkin' About - Remastered 1999,Tina Brooks,461160,14,"bebop,hard bop,jazz,jazz saxophone",0.613,0.451,3,-13.235,1,0.0363,0.736,0.0163,0.151,0.618,136.033,4
32oh4lfqIP9n9R43jJ6f2S,0aQmze7IBjI24PO5eobCHK,Smoothie,Duke Pearson Quintet,355000,0,,0.597,0.343,7,-13.368,1,0.0505,0.791,0.00103,0.216,0.659,92.657,4
1Lm5N0WMUNUHALPJAyZa0A,3ZUZYvTkSr7kJQyAXVpqaL,On The Trail,Donald Byrd,464733,7,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.617,0.43,5,-9.286,1,0.0352,0.695,0.0000481,0.0949,0.354,116.321,4
5BOnzvRO8D1ndYxeVTpOwI,5cbutZUQE7SUCA6MsEMbBv,The Feelin's Good - Remastered,Hank Mobley,338266,17,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.579,0.322,5,-10.855,0,0.0472,0.775,0.000104,0.125,0.697,149.626,4
5Gd7CJ9wlg5fah94ZsXBWK,38C3okxv3fyyOIQUVPCdGX,Sneaky Pete,Lee Morgan,347133,10,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.532,0.713,5,-8.625,0,0.0595,0.595,0.00193,0.112,0.701,111.433,3
0WEY3n6ihQ9n8QW1kIivkL,5OPNYwuIto3q4ac46rIIZC,Lady Day,"David Fathead"" Newman""",396226,1,jazz saxophone,0.553,0.257,7,-10.102,0,0.0408,0.949,0.816,0.127,0.255,127.703,4
4QNUmjbtcARAzK2urQcbQn,2AdOGwpXiwCctV1n9sJaub,Sunkenfoal,Jimmy Forrest,318466,2,jazz saxophone,0.587,0.498,5,-10.77,0,0.034,0.661,0.262,0.0823,0.786,111.081,4
4hGCIrNpXEM96jqOH1eBDf,0GX5PlFlvOiEdNvA7YHJzs,Blues and Tonic,Jack McDuff,302213,0,"hammond organ,jazz funk,jazz organ,soul jazz",0.613,0.401,1,-10.955,1,0.0366,0.853,0.473,0.106,0.401,121.361,4
2DUOKCi2eL8B5ADKMG5cKY,0O7NCxpI0C3RLwvbWBNWhO,Stop And Listen - Remastered,Baby Face Willette,278360,9,"hard bop,jazz organ,soul jazz",0.638,0.243,5,-17.979,0,0.0506,0.984,0.881,0.104,0.799,89.79,4
0xzI7gbchPrJ8KnAq0ucNt,6dAtGAnHCQ1ujMUZ9Ep82k,What Is This Thing Called Love?,Grant Green,352773,6,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.517,0.499,5,-13.484,1,0.0383,0.683,0.00198,0.0883,0.629,129.791,4
1PiW5cq6ReVpNbSGMw2x1o,3NUsiT2JSyaWAnWaXxDzhQ,You Stepped Out Of A Dream - Remastered,Dexter Gordon,394080,24,"bebop,hard bop,jazz,jazz saxophone,stride,vocal jazz",0.473,0.578,5,-8.547,0,0.0569,0.684,0.00000364,0.0822,0.68,92.858,4
61fAFlfUpLT22KbCR6froK,1Sc9ykJB728MAZab1Ocwy8,Eric Walks,Sonny Clark,341506,5,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,soul jazz,stride",0.603,0.544,5,-8.683,0,0.0433,0.705,0.0312,0.324,0.724,113.48,4
07HefsmANpCb8BUJCTDzjC,1lB7KbOr9xdPK1CuasxmeA,Subdued - Remastered 1999 / Rudy Van Gelder Edition,Jackie McLean,354013,20,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.563,0.224,5,-11.412,1,0.0332,0.911,0.767,0.125,0.359,60.107,4
1m4ymU6NSbC1A6VPIeBgqp,3ZUZYvTkSr7kJQyAXVpqaL,Bo - Remastered 2015,Donald Byrd,392506,6,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.535,0.269,5,-11.478,1,0.0339,0.788,0.00142,0.102,0.438,100.29,4
3ltk3yU2BcHXixu1ykWsCo,5cbutZUQE7SUCA6MsEMbBv,Up A Step - Remastered 2000 / Rudy Van Gelder Edition,Hank Mobley,511853,22,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.549,0.581,0,-9.096,1,0.0327,0.618,0.0000151,0.158,0.662,97.973,4
0YV04oWoTBSKNthcdfGSAj,2ZvrvbQNrHKwjT7qfGFFUW,A Tribute To Someone - Remastered,Herbie Hancock,525000,13,"contemporary post-bop,funk,instrumental funk,jazz,jazz funk,jazz fusion,jazz piano,uk contemporary jazz",0.519,0.392,3,-10.058,1,0.0365,0.769,0.0000654,0.12,0.37,130.7,4
5U12bF98rO1S5yi2nG8q6l,3NUsiT2JSyaWAnWaXxDzhQ,Coppin' The Haven - Remastered,Dexter Gordon,676973,8,"bebop,hard bop,jazz,jazz saxophone,stride,vocal jazz",0.549,0.351,9,-15.936,0,0.0473,0.659,0.157,0.0993,0.666,73.483,4
4bUJQr2LXkaoCah8nK2HWr,3ZUZYvTkSr7kJQyAXVpqaL,Pure D. Funk,Donald Byrd,371560,2,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.478,0.22,10,-15.261,1,0.0354,0.619,0.000576,0.712,0.246,100.014,4
7zxmX2NsbCBNlqHBmkyWxs,4PNIQCDBeVCSSqKUhvkP8Y,"It Ain't S'Posed To Be Like That - Live At Village Gate Club, New York, 1961 / Remastered 2006 / Rudy Van Gelder Edition",Horace Silver Quintet,381280,5,"bebop,hard bop,jazz,soul jazz",0.623,0.401,5,-11.123,0,0.0434,0.894,0.424,0.537,0.354,131.524,4
3tPIY8i9YxshJvHTNcVWqn,5GXruybcLmXPjR9rKKFyS6,Sista Rebecca,Jimmy Smith,653266,2,"bebop,funk,hammond organ,hard bop,jazz,jazz blues,jazz funk,jazz fusion,jazz organ,soul jazz",0.415,0.575,2,-10.331,0,0.0635,0.58,0.00489,0.206,0.494,71.729,4
1POz8QAq49DFcathFYplyp,0G8byCYIfj5KtkipBDYrrL,When Malindy Sings,Freddie Roach,319666,6,"hard bop,jazz organ,soul jazz",0.579,0.32,7,-13.087,0,0.0409,0.813,0.849,0.241,0.463,88.891,4
6MykxIhh1ksADKsLmEedNt,063xkuRULzZu8fcoPR2rKR,Cool Blues - Remastered 2007/Rudy Van Gelder Edition,Lou Donaldson,413613,4,"bebop,hard bop,jazz,jazz funk,jazz saxophone,soul jazz",0.606,0.473,0,-10.16,1,0.0392,0.818,0.165,0.218,0.443,95.697,4
3V8CPsUwAkv8pBHs6ZvWst,6dAtGAnHCQ1ujMUZ9Ep82k,Blues For Willarene - Rudy Van Gelder Edition / Remastered 2009,Grant Green,428400,15,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.598,0.577,8,-9.782,1,0.0376,0.771,0.313,0.101,0.805,95.011,4
6hyiKthVSG53gVGTWZ0ejg,6wLAT0j852VpRG5HzsiGUg,Pigeon Peas,Don Wilkerson,509706,7,soul jazz,0.667,0.471,8,-9.459,1,0.0418,0.531,0.0000155,0.0815,0.414,139.433,4
2k6hDzlOPhNMXaRR8Uphr9,5cbutZUQE7SUCA6MsEMbBv,Hank's Other Soul - Remastered 2006,Hank Mobley,522773,10,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.621,0.289,5,-14.073,0,0.0573,0.824,0.000107,0.0922,0.443,129.022,4
1TUnByfwv3uiVeOtdAs5xk,0fTHKjepK5HWOrb2rkS5Em,Asiatic Raes - Remastered,Freddie Hubbard,406266,10,"bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride",0.597,0.525,2,-13.234,0,0.0861,0.752,0.0945,0.0566,0.696,123.2,4
0YrBj7P7CuOHlC0AtbPqUj,3NUsiT2JSyaWAnWaXxDzhQ,For Regulars Only - Rudy Van Gelder/24-Bit Mastering/Digital Remaster/2004,Dexter Gordon,345520,9,"bebop,hard bop,jazz,jazz saxophone,stride,vocal jazz",0.485,0.47,1,-8.522,1,0.0524,0.73,0.0152,0.0607,0.725,174.052,4
2687Dgajyh03l62gkUox0l,1rItXCYDwGC1ScW5BVVtBy,Up In Cynthia's Room - Remastered,Horace Parlan Quintet,378693,14,,0.623,0.4,8,-11.231,1,0.0334,0.792,0.00129,0.197,0.338,128.596,4
3oOfwOXxOGCbrdRqKU7UCN,2dRsXWVnkku2cMDtV1h6NP,My Ship,Stanley Turrentine,350320,3,"bebop,hard bop,jazz,jazz saxophone,soul jazz",0.435,0.121,5,-13.913,1,0.0363,0.951,0.665,0.113,0.199,112.9,4
7EGzhv5ESPJotxbHqGqWLq,063xkuRULzZu8fcoPR2rKR,Sow Belly Blues - Remastered 2003/Rudy Van Gelder Edition,Lou Donaldson,613480,4,"bebop,hard bop,jazz,jazz funk,jazz saxophone,soul jazz",0.6,0.476,7,-13.015,0,0.0391,0.747,0.0661,0.105,0.441,106.014,4
4azh5TuTZOAI2RvPFxCi04,5GXruybcLmXPjR9rKKFyS6,Minor Chant,Jimmy Smith,453560,16,"bebop,funk,hammond organ,hard bop,jazz,jazz blues,jazz funk,jazz fusion,jazz organ,soul jazz",0.625,0.386,5,-15.469,0,0.0545,0.843,0.554,0.104,0.664,87.965,4
5PqkHijx9QzLOjtvC5H6Ud,748mYOdaWuFH4wXCvsvInR,Ye Olde Blues,Dizzy Reece,402133,2,"bebop,british jazz,hard bop,jazz trumpet",0.573,0.521,5,-11.112,0,0.0575,0.616,0.0068,0.157,0.777,126.658,4
3qwUnaeGSLbtnBGfUVrK77,6ykfXAed2KOLOMI3R0TZdz,A Little Busy,Art Blakey & The Jazz Messengers,378000,8,"bebop,hard bop,jazz,jazz drums,jazz fusion",0.583,0.605,10,-12.675,0,0.0338,0.692,0.537,0.0816,0.838,110.804,4
6IF7uian979RlfiVChwK3u,38C3okxv3fyyOIQUVPCdGX,Lover Man,Lee Morgan,410920,6,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.592,0.0975,0,-17.002,1,0.0484,0.948,0.853,0.116,0.573,118.322,4
7iu2Oae1eI295Ay086GNFt,3ZUZYvTkSr7kJQyAXVpqaL,Here I Am - Rudy Van Gelder Edition/Remastered 2003,Donald Byrd,505080,21,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.55,0.391,3,-11.853,0,0.0738,0.835,0.738,0.0761,0.575,117.536,4
67R1Evc68l3DzVyuycth1J,1lB7KbOr9xdPK1CuasxmeA,Formidable - Remastered,Jackie McLean,372733,5,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.501,0.47,2,-14.474,0,0.0507,0.851,0.088,0.156,0.808,102.355,4
5we0wX90XIYxL4h8fCu3jX,1Sc9ykJB728MAZab1Ocwy8,Sippin' At Bells - Rudy Van Gelder Edition/1998 Remaster,Sonny Clark,498400,15,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,soul jazz,stride",0.663,0.688,5,-6.441,1,0.0403,0.782,0.0305,0.111,0.822,105.633,4
3px36D49hATHtIUvKh7xv2,4PNIQCDBeVCSSqKUhvkP8Y,The Outlaw - 2007 Digital Remaster; Rudy Van Gelder Edition,Horace Silver Quintet,365013,8,"bebop,hard bop,jazz,soul jazz",0.542,0.514,5,-11.131,1,0.0347,0.707,0.323,0.399,0.773,104.895,4
6kFJDQiu3Ca73sn4nILORM,6nJj8JTUBrIp9BtIwbdvij,Soul-Lo Blues,Cliff Jordan,509800,4,hard bop,0.656,0.234,10,-12.738,1,0.0557,0.892,0.504,0.121,0.427,114.245,4
3ZTityDuOCHIM7ow7twjmX,4L9xEztn5PKQIO5WnI5W3u,The Touch Of Your Lips - Remastered,Art Farmer,294973,25,"bebop,contemporary post-bop,cool jazz,hard bop,japanese jazz,jazz,jazz trumpet,stride",0.586,0.113,0,-17.601,1,0.0633,0.926,0.889,0.107,0.584,144.686,4
4Xivk2VWdGjGhjs3rjwgqa,78NDaMzmcDKjt7mkXs7AuG,Tippin' On Thru,Benny Golson,400893,2,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz saxophone,stride,vocal jazz",0.535,0.252,5,-13.222,0,0.0372,0.906,0.678,0.154,0.545,117.049,4
0z3S4KLJRqV2PWY1CPASc5,2ZFVQjoQGBbNZ0quLUteyp,Tonk,Art Farmer & Benny Golson Jazztet,406106,1,"bebop,hard bop",0.531,0.247,0,-18.656,1,0.034,0.885,0.0196,0.0925,0.61,105.805,4
1t3PHpWHOhbSkINsUu4XHM,6rV38tEHK0wKyw1A4iLXyY,More Than You Know,Jimmy Heath & Brass,314266,1,,0.424,0.146,0,-18.935,1,0.0361,0.839,0.176,0.0729,0.163,111.696,4
0HGf25tEVng5HUBhWsCP1y,3ZUZYvTkSr7kJQyAXVpqaL,You're Next,Donald Byrd,442720,5,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.555,0.236,0,-16.802,0,0.0381,0.72,0.407,0.121,0.434,125.696,4
367kqaJ8aCvK2wUCEE7oGb,3NUsiT2JSyaWAnWaXxDzhQ,Cheese Cake - Remastered 1999/Rudy Van Gelder Edition,Dexter Gordon,393746,33,"bebop,hard bop,jazz,jazz saxophone,stride,vocal jazz",0.523,0.681,5,-6.093,0,0.0364,0.535,0,0.122,0.814,111.231,4
4TklMCyECi4SV9MGmPSDt2,1lB7KbOr9xdPK1CuasxmeA,Rainy Blues,Jackie McLean,312386,0,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.612,0.348,0,-11.79,0,0.0363,0.786,0.00777,0.0874,0.421,134.262,4
4BePRNXyksJFI35xHQh6Zn,1Sc9ykJB728MAZab1Ocwy8,Somebody Loves Me,Sonny Clark,255120,27,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,soul jazz,stride",0.644,0.36,2,-14.251,0,0.033,0.716,0.00000693,0.179,0.669,82.494,4
3xmownN7BE3rIhi9r037Us,6dAtGAnHCQ1ujMUZ9Ep82k,On Green Dolphin Street,Grant Green,387786,10,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.562,0.229,5,-15.953,0,0.0361,0.862,0.000127,0.142,0.454,93.33,4
0KBSFvBSA2eb08E1V7QTzL,2dRsXWVnkku2cMDtV1h6NP,Stanley's Time - Live,Stanley Turrentine,663693,4,"bebop,hard bop,jazz,jazz saxophone,soul jazz",0.647,0.41,7,-13.012,0,0.0323,0.836,0.198,0.151,0.523,62.323,4
0CnCYe79ZPzlM1js6sxpv6,03YhcM6fxypfwckPCQV8pQ,I've Grown Accustomed To Her Face - Live,Wes Montgomery,209293,11,"hard bop,jazz,jazz fusion,jazz guitar",0.572,0.0947,4,-24.373,0,0.0749,0.953,0.212,0.697,0.0599,90.361,3
09nmLZfF7RpjN1KCqms3wp,5v74mT11KGJqadf9sLw4dA,Never Will I Marry,Cannonball Adderley,512933,5,"bebop,big band,cool jazz,hard bop,jazz,jazz blues,vocal jazz",0.524,0.557,5,-8.449,0,0.0395,0.558,0.0967,0.0424,0.769,116.024,4
5BAbbFMLxuSYl9ux0wXs6g,57uB1nsVzhNMAj2xZBG0BW,"A Soulful Bee, A Soulful Rose",Curtis Amy,415133,1,deep free jazz,0.547,0.293,7,-11.17,1,0.0405,0.721,0.0043,0.0914,0.274,120.82,4
7GBWFGFJQ8KHG3oS5rmIlJ,38C3okxv3fyyOIQUVPCdGX,Stop-Start,Lee Morgan,372000,15,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.435,0.681,5,-12.051,0,0.0447,0.322,0,0.16,0.633,124.832,4
5oGTAeeyS6ju9zFrk56ckZ,3uO6HG2JwyP744sg4PMmg5,Tranquillity - Remastered 1994,Bobby Hutcherson,303160,30,"avant-garde jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz vibraphone,mallet",0.299,0.0272,2,-21.701,0,0.0567,0.979,0.682,0.0887,0.0526,178.156,3
20jyBVnGtIVFXvnwASe6LT,2ZvrvbQNrHKwjT7qfGFFUW,One Finger Snap - Remastered,Herbie Hancock,441386,27,"contemporary post-bop,funk,instrumental funk,jazz,jazz funk,jazz fusion,jazz piano,uk contemporary jazz",0.472,0.8,5,-8.427,0,0.0694,0.624,0.00153,0.321,0.731,136.898,4
01svZjfg3VKGPjuLcrpUjP,0ZqhrTXYPA9DZR527ZnFdO,El Gaucho - Rudy Van Gelder Edition/2000 Digital Remaster/24 Bit Mastering,Wayne Shorter,390453,22,"contemporary jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz saxophone,uk contemporary jazz",0.575,0.444,2,-12.253,0,0.0306,0.851,0.474,0.137,0.534,92.996,4
0eyDYZmV5seBW1j9Ga41AR,0kbYTNQb4Pb1rPbbaF0pT4,Eighty-One,Miles Davis,377320,35,"cool jazz,hard bop,jazz,jazz fusion,jazz trumpet,uk contemporary jazz",0.521,0.416,7,-10.898,0,0.026,0.496,0.000428,0.265,0.611,139.282,4
3s5v1r9kSE0mbLUu3mAagm,0DNuWm5ZBKuCIXLNmrzuk5,Beatrice,Sam Rivers,372306,32,"avant-garde jazz,bebop,contemporary jazz,contemporary post-bop,free improvisation,free jazz,jazz,jazz saxophone",0.488,0.123,5,-18.618,1,0.0371,0.896,0.0547,0.091,0.226,120.402,4
0D4qdM9ZLPB9eBWPW4mXjg,6Y6kAZs0W9NNsxNbpImPvq,Back Up - Remastered,Larry Young,520466,6,"avant-garde jazz,free jazz,hard bop,jazz funk,jazz organ,soul jazz",0.468,0.292,10,-16.979,1,0.0379,0.78,0.00266,0.142,0.607,98.542,4
09h6OHJRrSW3ke4Tlo6NP9,6dAtGAnHCQ1ujMUZ9Ep82k,Street Of Dreams - Rudy Van Gelder Edition / Remastered 2009,Grant Green,543306,11,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.546,0.429,7,-11.255,1,0.046,0.96,0.288,0.0985,0.496,129.609,4
2pYI1djhx2Qtjp6UUjxgDc,7BoxJqC6OH2xGtD5F25xJ0,One For Nini,Harold Land Quintet,298826,1,,0.561,0.38,10,-15.086,0,0.043,0.742,0.0755,0.306,0.662,99.554,4
7KmqAjagKUyDd6Z4Z80aFR,3uO6HG2JwyP744sg4PMmg5,Patterns - Remastered,Bobby Hutcherson,356666,5,"avant-garde jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz vibraphone,mallet",0.504,0.443,7,-12.786,1,0.0291,0.776,0.0176,0.319,0.468,82.468,4
7LBEJS2zAqrj7vzQEea3cD,2SZ1e7QHN5jon9tpSpQl44,Wahoo,Duke Pearson,440240,0,"hard bop,jazz piano,soul jazz",0.455,0.246,10,-16.591,1,0.0322,0.936,0.814,0.0829,0.518,121.428,5
3xcjQPOtLVP29VkKrjPkRN,3z4qqrJqPWfTl9CSUNxb93,Park Avenue Petite,Howard McGhee,211905,14,"bebop,hard bop,jazz trumpet,stride",0.594,0.0491,8,-19.422,1,0.0405,0.892,0.537,0.112,0.151,67.891,4
0g7v1EP2kH3lVKFNCV81ac,"4L9xEztn5PKQIO5WnI5W3u,78NDaMzmcDKjt7mkXs7AuG",New York 19,"Art Farmer,Benny Golson",426733,0,"bebop,contemporary post-bop,cool jazz,hard bop,japanese jazz,jazz,jazz trumpet,stride,jazz saxophone,vocal jazz",0.371,0.104,0,-16.677,1,0.0374,0.927,0.0269,0.0619,0.202,70.572,4
56b6qIfnqdtYBMtFW8KyTo,78NDaMzmcDKjt7mkXs7AuG,Autumn Leaves,Benny Golson,408560,0,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz saxophone,stride,vocal jazz",0.554,0.245,4,-16.877,0,0.0315,0.921,0.364,0.108,0.53,76.622,4
3X3p3u03P8eFL8WTH0oaaU,4L9xEztn5PKQIO5WnI5W3u,Fair Weather - Remastered,Art Farmer,344066,37,"bebop,contemporary post-bop,cool jazz,hard bop,japanese jazz,jazz,jazz trumpet,stride",0.615,0.204,7,-16.075,1,0.0439,0.872,0.382,0.071,0.496,96.47,4
65U1BPmmVA22wAs6Mfk99o,3VEG6gxFIMfl4Cdog26avS,Beautiful Love,Bill Evans Trio,305893,0,"bebop,jazz,jazz fusion,jazz trio,stride",0.606,0.182,2,-20.633,0,0.0403,0.875,0.546,0.081,0.53,93.496,4
2aiKYgPdZfuKeV0ChO8JGw,"5v74mT11KGJqadf9sLw4dA,4jXfFzeP66Zy67HM2mvIIF",Toy,"Cannonball Adderley,Bill Evans",310226,16,"bebop,big band,cool jazz,hard bop,jazz,jazz blues,vocal jazz,jazz piano",0.661,0.359,7,-11.761,1,0.0419,0.69,0.0289,0.0684,0.693,122.144,4
75XWlGJ36tG19Nd8Wemy8Y,"0kbYTNQb4Pb1rPbbaF0pT4,2hGh5VOeeqimQFxqXvfCUf,4jXfFzeP66Zy67HM2mvIIF",Stella By Starlight (feat. John Coltrane & Bill Evans),"Miles Davis,John Coltrane,Bill Evans",285133,13,"cool jazz,hard bop,jazz,jazz fusion,jazz trumpet,uk contemporary jazz,bebop,free jazz,jazz saxophone,jazz piano",0.517,0.143,3,-12.849,1,0.0363,0.917,0.0000974,0.0982,0.242,85.862,4
6mgLYW9rtUfeOF86BCdcKe,67PZTxaHKMZBFRUh8wIzCy,Miles' Mode,John Coltrane Quartet,449880,15,"bebop,contemporary post-bop,hard bop,jazz,jazz quartet,jazz saxophone,stride,vocal jazz",0.307,0.576,11,-10.087,0,0.0465,0.645,0.0000228,0.29,0.47,68.341,3
3Tz41IOWv8u166Zwf6l6h4,2EsmKkHsXK0WMNGOtIhbxr,T 'N' A Blues,McCoy Tyner,245373,18,"contemporary post-bop,hard bop,jazz,jazz fusion,jazz piano,stride",0.532,0.479,8,-8.781,1,0.0377,0.313,0,0.192,0.647,74.608,4
5NEYr07MeW3Kp64GobkQAk,0ZqhrTXYPA9DZR527ZnFdO,Twelve More Bars To Go - Rudy Van Gelder 24 Bit Mastering/1999 Digital Remaster,Wayne Shorter,331306,21,"contemporary jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz saxophone,uk contemporary jazz",0.517,0.54,0,-7.042,0,0.0297,0.745,0,0.0936,0.522,112.051,4
5Zg6efIbq9clWzaKG3qovP,38C3okxv3fyyOIQUVPCdGX,Morgan The Pirate - Remastered,Lee Morgan,391586,14,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.439,0.522,3,-9.882,1,0.0427,0.757,0.0019,0.0891,0.526,174.665,3
0wl0WUMMe94DuZhc4qKe7X,1lB7KbOr9xdPK1CuasxmeA,Consequence - Remastered,Jackie McLean,332840,11,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.47,0.717,5,-6.796,0,0.0443,0.495,0.00119,0.138,0.707,149.916,4
3yitw1j44b1AiXvTKFe3lG,5cbutZUQE7SUCA6MsEMbBv,I See Your Face Before Me - Remastered,Hank Mobley,329533,26,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.412,0.252,0,-11.485,0,0.0348,0.953,0.00528,0.143,0.245,61.638,4
1fDcikunsfKeBKhQzDW4v4,2dRsXWVnkku2cMDtV1h6NP,Tacos,Stanley Turrentine,392666,6,"bebop,hard bop,jazz,jazz saxophone,soul jazz",0.58,0.551,5,-9.683,1,0.053,0.701,0.00478,0.102,0.647,91.208,4
75zU8wCY4nVt8m28diLCZY,1sdyFmN4bVOcuFDpTVsxBB,The Breeze and I,Kenny Burrell,271308,0,"bebop,hard bop,jazz,jazz fusion,jazz guitar,soul jazz,straight-ahead jazz",0.574,0.385,5,-14.72,1,0.0337,0.882,0.729,0.0674,0.675,106.466,4
6sf3PUxHkYQcawWsGXjSHT,0G8byCYIfj5KtkipBDYrrL,Next Time You See Me - Single Version,Freddie Roach,305853,5,"hard bop,jazz organ,soul jazz",0.625,0.484,10,-9.941,1,0.0813,0.872,0.585,0.265,0.521,118.808,4
4RS5hS8aVPra2mhbK5rUCo,6dAtGAnHCQ1ujMUZ9Ep82k,Luny Tune,Grant Green,463106,6,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.555,0.307,5,-16.763,0,0.0446,0.941,0.817,0.111,0.619,95.266,4
0xa6IpXH766gq9prbIGdHb,6Y6kAZs0W9NNsxNbpImPvq,Plaza De Toros,Larry Young,578933,12,"avant-garde jazz,free jazz,hard bop,jazz funk,jazz organ,soul jazz",0.479,0.466,2,-14.299,1,0.0413,0.705,0.00586,0.189,0.558,115.443,4
3XutntV4Y4kb7WcxqF1m5O,3uO6HG2JwyP744sg4PMmg5,Ankara - Remastered,Bobby Hutcherson,386066,5,"avant-garde jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz vibraphone,mallet",0.342,0.277,6,-17.145,0,0.0294,0.768,0.38,0.092,0.539,142.875,1
7Jc6NnAZesxwQGSgYYKppT,2SZ1e7QHN5jon9tpSpQl44,Bedouin,Duke Pearson,570866,5,"hard bop,jazz piano,soul jazz",0.424,0.276,4,-16.361,0,0.0324,0.819,0.0698,0.162,0.369,96.018,5
1RaUdhnA71cgEowi726TaO,3ZUZYvTkSr7kJQyAXVpqaL,Eldorado,Donald Byrd,482293,2,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.515,0.468,5,-11.376,1,0.0357,0.595,0.00015,0.0789,0.341,124.193,4
7qqCZPE954B7D6EaQwyixL,5cbutZUQE7SUCA6MsEMbBv,Bossa For Baby,Hank Mobley,366306,2,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.415,0.429,1,-12.861,1,0.0388,0.669,0.000202,0.168,0.458,81.3,4
2wXya6MyVWXgtjtb62JPvS,38C3okxv3fyyOIQUVPCdGX,The Rajah,Lee Morgan,551333,6,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.599,0.542,5,-15.869,0,0.0427,0.725,0.153,0.108,0.787,80.867,4
